,Unnamed: 0,segment,sentiment,embeddings,cluster,x,y
968,968,the concrete benefit of use a tot as a means of expand role out to ensure the replication and monitoring be recognise in particular in the philippines and would require further effort in indonesia,negative,[-1.3866376  2.3401034 -1.2630768],1,11.500679969787598,14.073859214782715
969,969,further funding for coordination and priority setting in the destination country of italy and the netherlands could have be beneficial,negative,[-1.3964592 -1.3672798  3.426429 ],0,9.783485412597656,-9.537424087524414
970,970,further inclusion of other project stakeholder such as formal partner or associate could also have increase the capacity development in the medium term of government civil society diaspora group and other main actor,negative,[-1.280543  -1.3210695  3.149443 ],0,9.523140907287598,-7.477189064025879
971,971,such outreach could have ensure more systematic access to exist material and expert input,negative,[-1.5286692  -0.77053916  2.9247508 ],0,11.491046905517578,-5.789320468902588
972,972,the benefit to the direct beneficiary i.e. migrant would have have the most relevance to objective 4 improve remittance transfer service and provide remittance transfer through formal financial institution,negative,[-1.799594    0.28882095  1.773644  ],0,11.74410343170166,-0.7644728422164917
973,973,the government counterpart as well as key iom implement mission have be absent from the steering committee meeting,negative,[-1.4037533 -0.9614018  2.9073448],0,10.610836029052734,-6.2189435958862305
974,974,network and dialoguing have mainly limit to protect partner and could have benefit from a more systematic external communication strategy,negative,[-2.013651   -0.75176734  3.4519343 ],0,14.422725677490234,-7.121449947357178
975,975,bilateral dialogue mechanism between s. e asia and the eu be likely to be sustain over the long term but be likely to require further resource and prioritization,negative,[-1.1732669  1.4272889 -0.5922543],0,9.783353805541992,7.645083427429199
976,976,however as the mcof be a tool for foster improved internal coordination and programmatic coherence at all level a strengthening of the internal coordination mechanism and the allocation of resource on a consistent and ongoing basis be require for undertake comprehensive assessment and develop response strategy at different stage of a crisis with mobility dimension include in anticipation of or in the wake of a crisis situation,negative,[-1.6928508   1.8512583  -0.05257886],0,11.529932975769043,7.076524257659912
977,977,externally one of the barrier to use the mcof be the existence of other strategy and system such as the humanitarian country team hct coordination system and the cluster approach,negative,[-1.899084  -0.8861991  3.555779 ],0,13.581708908081055,-8.460780143737793
978,978,an identified weakness be the imbalance between promotional activity in italy and in the select country of origin which do not aid promotion of the mida concept in those country already affect by low institutional commitment,negative,[-1.3119484 -1.5725255  3.5458298],0,8.68953800201416,-9.566978454589844
979,979,the project document and implementation however entirely lack gender focus which should be rectify in the extension phase under discussion and other future mida project,negative,[-1.5243167 -1.1802216  3.329812 ],0,11.103616714477539,-8.837292671203613
980,980,the project be not effective in transfer skill and capacity building activity as no transfer take place contrary to initial plan,negative,[-1.9415464  -0.54496485  3.0322843 ],0,13.103586196899414,-5.297247409820557
981,981,no investment project be implement,negative,[-2.1423364   0.21425733  1.8732512 ],0,12.645612716674805,-0.5817450284957886
982,982,however the result in term of contribution to development be weak and the overall approach require further analysis,negative,[-1.7496977 -1.0997686  3.5715299],0,12.713348388671875,-9.596418380737305
983,983,the report note that measure some of those impact be not cost effective require time and high investment and that work on the effectiveness with verified hypothesis such as that brain drain affect development can be as informative and relevant,negative,[-1.328378  -1.0799853  2.9630017],0,10.359335899353027,-6.464337348937988
984,984,however -PRON- sustainability prospect remain entirely donor drive,negative,[-1.500671  -0.7892038  2.6732907],0,10.973222732543945,-5.256168842315674
985,985,the project come to the end of -PRON- cycle and in case the time extension be not grant the project result will not be fully reach as the capacity building and technical expertise essential for the running of the centre will not be available any long,negative,[-1.7885894 -0.5642609  3.0581467],0,12.964361190795898,-5.4369330406188965
986,986,apart from neighbourhood opposition the municipal and national election and the referendum a difficult economic situation in the country additionally prolong the efficient open centre set up,negative,[-1.5238866  -0.34620097  2.5595598 ],0,11.646924018859863,-4.011579513549805
987,987,at headquart level the private sector liaison team in the donor relations department drd remain small with the head also have other donor liaison function,negative,[-1.7389828 -0.8103803  3.2373362],0,12.946261405944824,-7.222210884094238
988,988,there be nonetheless key factor that need to be address to achieve the strategy such as increase human resource finetune institutional process or improve the understanding of how to engage with private sector,negative,[-1.5976071   0.74536586  1.0785105 ],0,11.279818534851074,0.41466301679611206
989,989,there be no mechanism to raise funding regularly through exist private sector contributor such as use a percentage of the private sector funding to reinvest into implement the strategy,negative,[-2.2401776  -0.03874119  2.8113835 ],0,14.336979866027832,-2.755967140197754
990,990,there be however other effort such as knowledge management which be not implement due mostly to lack of human and financial resource put sustainability effort at risk,negative,[-1.8378328 -0.5702452  2.9497313],0,12.58531379699707,-5.073200702667236
991,991,at the regional level private sector engagement vary accord to opportunity the capacity and resource to implement -PRON- and actively seek partnership,negative,[-1.7245088   1.5018227   0.28354216],0,10.742338180541992,5.234031677246094
992,992,the reason give for a negative rating be mainly the limited fund and therefore action absence of government response and interest and regional dispersal affecting implementation,negative,[-1.8804119 -0.8986109  3.442316 ],0,13.62130355834961,-8.12719440460205
993,993,other iom office consider that 15 per cent of the project survey do not achieve the expect outcome or impact the main reason be disagreement among benefit government on project implementation or follow up action and poor project design,negative,[-1.5788639 -1.3009741  3.5122466],0,10.931459426879883,-10.1298246383667
994,994,as highlight in the survey conduct some iom office assign the duty over child orient protection and assistance to iom project manager pms and in certain case the child protection issue be handle by staff who do not possess the relevant expertise on the topic,negative,[-2.1109958  -0.22942005  2.9695272 ],0,13.812180519104004,-3.6477367877960205
995,995,survey result also show that regular training of staff involve in child protection along with the mapping of child orient project to capture relevant information good practice and lesson learn be miss,negative,[ 2.0778587 -0.6353659 -2.3807957],2,-4.125722408294678,2.5614521503448486
996,996,dmm and doe manager note however that responsibility over the management of migrant child assistance be not always clearly draw between the department sharing of information can be improve and the challenge in programme implementation be increase with the lack of a comprehensive institutional policy,negative,[-1.5184455 -1.3033016  3.473104 ],0,10.675055503845215,-9.9005765914917
997,997,continuous gender mainstreame training and building of capacity be need on how to effectively assist specific gender group along with the exchange of good practice in the frame of gender sensitive project development and implementation and gender responsive budgeting and reporting,negative,[ 1.0887758 -1.868078   0.2238474],4,2.4352307319641113,-1.5200622081756592
998,998,however financial constraint limit such a close monitoring of victim which range from none at the end of the project to a period of six to nine month,negative,[-2.0742843  -0.41100731  3.1597102 ],0,14.574705123901367,-4.785013198852539
999,999,monitor challenge remain in case of the assistance provide to child victim of trafficking,negative,[-1.4958128  0.8218606  1.0937124],0,11.261327743530273,0.3936561048030853
1000,1000,iom faced challenge in implement the employment component either due to structural constraint such as the registration process for access social assistance scheme after termination of employment or ensure that the worker from the municipal employment centre mec be be effectively employ during the infrastructure project,negative,[-1.6535566 -1.0526001  3.3347015],0,12.178882598876953,-8.274052619934082
1001,1001,this disjointedness have increase the risk of duplication which need to be address move forward as this result in a waste of money time and human resource and can create confusion when -PRON- come to storing share and manage knowledge in the organization,negative,[-1.4916532 -1.2035787  3.3769484],0,10.91884708404541,-8.991656303405762
1002,1002,survey respondent and interviewee be also split on the issue of the extent that exist iom policy and strategy facilitate knowledge management and -PRON- institutionalization in the organization,negative,[-1.9220661 -0.5271173  3.162353 ],0,13.188197135925293,-5.4930596351623535
1003,1003,as most knowledge management effort that have be implement thus far in iom have not be fund through any specific fund allocate to knowledge management very few respondent be able to discuss -PRON- cost effectiveness and sustainability,negative,[-1.5359461 -1.0370288  3.1931233],0,11.4228515625,-7.9235124588012695
1004,1004,no 12 be also await since november 2017 due to the donor consider new funding and an extension until the end of 2018 allow the implementation of additional activity,negative,[-0.9735781  -0.11527678  1.3929372 ],0,10.83356761932373,-0.6848369836807251
1005,1005,one finding be that the indicator of the project be different from those in the cccm strategy and -PRON- could have be well streamline,negative,[-0.8209784 -1.5626338  2.887896 ],0,7.791856288909912,-6.714200019836426
1006,1006,some aspect of coordination such as share more information on each of the component could have be improve in order to streamline the activity and identify lesson learn that could be relevant for the cluster as a whole,negative,[-1.4935876 -1.3520557  3.5898018],0,10.199028968811035,-10.294933319091797
1007,1007,base on the input from global team member the evaluation recommend to well define selection criterion to maximize the benefit and prioritize deployment,negative,[-1.581602   2.5811927 -1.2139449],1,13.296320915222168,14.851143836975098
1008,1008,cccm should capitalize on -PRON- current effort with cp partner to ensure that during evacuation displacement be well manage,negative,[-0.8909077  1.5133598 -0.6770307],1,8.424047470092773,9.425841331481934
1009,1009,whilst match civil protection with cccm expertise have prove challenge at time civil protection have be identify as integral to humanitarian assistance,negative,[ 1.4429119  -0.02292601 -2.307309  ],2,-1.2204155921936035,5.152710437774658
1010,1010,however as dtm activity continue to expand -PRON- be important that appropriate human resource be in place to match the expansion of activity,negative,[-2.1880708   1.6243403   0.90821636],0,11.792784690856934,3.593355655670166
1011,1011,however exist dtm m&e mechanism require important attention to effectively report on the dtm activity include recommendation for future strategic move such as the development and coordination of dtm activity in the field and secure donor funding,negative,[-1.3699491  -0.61508673  2.242176  ],0,10.89382266998291,-3.764131784439087
1012,1012,externally the promotion and advertisement of the dtm among partner government donor and other key stakeholder be do on an ad hoc basis which could be strengthen through the clarification of the dtm objective and the development of a strategy for dtm,negative,[-1.3950742 -0.5949796  2.2925406],0,10.924007415771484,-3.768113851547241
1013,1013,yet more effort be require to ensure dtm activity be implement in a timely manner,negative,[-2.2354212  0.5207189  2.0677788],0,12.891393661499023,-0.32358577847480774
1014,1014,the challenge now be to maintain this momentum along with the grow interest in the dtm,negative,[-2.076396   2.1912627 -0.0414304],0,12.596938133239746,6.859851360321045
1015,1015,some member state suggest that more information could be include in the annual report on the different crisis for which mefm be activate and on the status of reimbursement,negative,[-1.4783022 -0.5111715  2.3127265],0,11.059348106384277,-3.7188031673431396
1016,1016,the mechanism benefit from contribution from 12 member state which total usd 11.2 million represent only 38 per cent of the target,negative,[-1.2401385  -0.07497447  1.4982768 ],0,10.985967636108398,-0.7951081395149231
1017,1017,nonetheless the remain balance as at 31 december 2015 be low due to the difficulty in obtain reimbursement,negative,[-1.5894676 -1.1110787  3.3053737],0,11.442906379699707,-8.422125816345215
1018,1018,moreover if this aspect of the mechanism do not function more effectively the operational balance will soon be render ineffective,negative,[-2.202345   -0.14029826  2.951015  ],0,14.270926475524902,-3.2210049629211426
1019,1019,one of the main reason for the difficulty in obtain reimbursement be the lack of interest of iom donor in reimburse amount use for evacuation which represent 71 per cent of the fund to be repay as at 31 december 2015,negative,[-1.9083546 -0.5767132  3.123377 ],0,13.174745559692383,-5.522866725921631
1020,1020,the area which require some improvement be those related to the implementation of the community plan and ensure that proper responsibility and monitoring be conduct to track the plan,negative,[-1.8148867  -0.47809258  2.697125  ],0,12.245136260986328,-4.172487735748291
1021,1021,these change be not however include in the result framework for the project,negative,[-2.38283    1.1756183  1.3722953],0,12.258612632751465,1.9716575145721436
1022,1022,similarly within the mgi limited question relate to gender have be incorporate,negative,[-1.7123762   2.316645   -0.70777196],1,12.899476051330566,11.333207130432129
1023,1023,not include migration in the early stage raise the risk of not be include at all,negative,[-2.2025375   0.14267698  2.4741516 ],0,13.302592277526855,-1.8519171476364136
1024,1024,gender disaggregate information be not thus far be capture in all relate indicator that be be define for the sdg and end process,negative,[-1.4217882   1.3104486   0.12774369],0,10.033454895019531,5.8081889152526855
1025,1025,still these achievement fall below the average number of indicator 11 meet by other un fund and programme entities.1,negative,[-0.66847825 -1.7948782   2.8393662 ],0,7.55446195602417,-6.553579807281494
1026,1026,training do not reach enough people,negative,[-2.0550041  -0.56132054  3.1906614 ],0,14.737467765808105,-5.302669525146484
1027,1027,this be particularly noticeable in find clear distinction between gender relate activity and counter traffic activity focus mainly on woman,negative,[-1.8143181  0.8847837  1.2712103],0,11.535987854003906,0.7836202383041382
1028,1028,implementation of internal information campaign in such country could for instance encourage female g staff to apply more frequently for p position or male g staff to encourage -PRON- countrywoman to apply for iom post in support of the official policy of a gender balance staffing structure,negative,[-0.82912385 -1.0198193   2.0549726 ],3,5.392224311828613,-2.183333396911621
1029,1029,the work do by iom staff for mainstreaming gender should be well recognize in particular for those contribute regularly to -PRON- implementation,negative,[ 2.6728394 -1.9254276 -1.3485563],2,-2.7405643463134766,-2.070049524307251
1030,1030,regard programme the evaluation observe some confusion on what fall specifically under gender what can be consider as gender sensitive and what be not target gender relate problem,negative,[-2.1918979  1.9281416  0.4939346],0,12.337392807006836,4.661198139190674
1031,1031,the result also do not capture change that may have take place beyond the environment sector or among multiple sector,negative,[-0.77636135 -1.4770793   2.6589339 ],0,8.062352180480957,-5.836021423339844
1032,1032,however -PRON- should be note that for some pim project especially those that do not have sub project the state result show a close alignment to the expect accomplishment,negative,[ 1.089979  -1.9579985  0.520269 ],4,2.686203956604004,-1.5079998970031738
1033,1033,substantive change that may take place across multiple sector of a country or change in the global discourse appear difficult to track and therefore be not report,negative,[-2.4219692   0.12441746  2.9741225 ],0,14.730778694152832,-2.6764535903930664
1034,1034,the further breakdown and single counting still do not allow for insight into the scale of the adoption of change or the implementation of agree action,negative,[-1.5658622 -1.2392056  3.502531 ],0,11.184876441955566,-9.9995698928833
1035,1035,however more clarity around the operationalisation of this policy would be beneficial,negative,[-2.165636    1.8892354   0.33933836],0,12.32602310180664,5.0535759925842285
1036,1036,a connected issue be the tension between the normative role un environment programme as a whole be design to play and the operational role -PRON- have in practice,negative,[-1.9932457 -0.7445212  3.4643984],0,14.410860061645508,-7.14307975769043
1037,1037,financial and institutional sustainability at a project level be similarly limited and often dependant on follow up funding,negative,[-2.2964482  -0.06851161  3.0820413 ],0,14.806727409362793,-3.202951669692993
1038,1038,be mostly externally fund the focus on fund acquisition foster diversification but can hinder integration,negative,[-1.6825469 -0.9707925  3.3306975],0,12.306541442871094,-8.100762367248535
1039,1039,this criterion include consideration of partner and stakeholder engagement in the period between project approval and mobilisation,negative,[-0.46475622 -1.2308402   1.3873863 ],3,4.896291732788086,-1.6660057306289673
1040,1040,some of this be due to lengthy commenting process and the need for extensive reworking of element like theory of change and logical framework,negative,[-1.6038741 -1.1532812  3.3897645],0,11.4501953125,-8.91745376586914
1041,1041,as a result the project enter into the project information management system often do not entirely match the work deliver or be deliver via multiple often separate donor- funded project,negative,[-1.6257471 -1.1656148  3.4840522],0,11.962000846862793,-9.5315580368042
1042,1042,understanding and acceptance of the need for the monitoring of project implementation i.e. track progress against an agree plan to inform adaptive management be weak and have an effect on efficiency through the need for project extension,negative,[-2.1245368  -0.45481548  3.2719016 ],0,14.773528099060059,-5.238731384277344
1043,1043,however external communication with partner and audience be still well develop and plan than the internal communication that be often ad hoc and fragment,negative,[-1.2573861 -0.6831686  2.3432086],0,10.529315948486328,-4.079173564910889
1044,1044,however the description use in both the sub- programme theory of change and the outcome map could be well align with these global goal,negative,[-1.7199632  -0.22285368  2.3357286 ],0,11.753512382507324,-3.4784035682678223
1045,1045,the limitation outline above contribute to the project information management system be inadequate for gather the require datum thus data be extract from various other source on a bi annual basis make -PRON- a manual and time consume process with high transaction cost for the organisation,negative,[-2.0978103  1.0681194  1.2147162],0,11.851848602294922,1.2420713901519775
1046,1046,the actual impact of the sub programme on change in the recipient country and organisation however be hard to gauge since the change that be report show a limited and superficial picture of the deep change that possibly take place in the country business actor city and consumer group,negative,[-1.9158639  0.7514723  1.3599045],0,11.557482719421387,0.6659745573997498
1047,1047,the strategic sustainability of the sub programme be reduce by the strong dependency on external funding which increase donor influence and reduce the possibility for strategic focus and integration of project,negative,[-2.3295088  0.5445106  2.4178886],0,13.600162506103516,-0.36153584718704224
1048,1048,although -PRON- be a relatively new system the umoja administrative and financial system be report to be cumbersome in use not user friendly and not set up yet to donor reporting requirement,negative,[-1.4160278 -1.2328994  3.084975 ],0,10.214908599853516,-7.221245765686035
1049,1049,however a number of activity be cancel or scale back as a result of funding shortfall or late receipt of funding and in retrospect the pow can be see to have be overambitious with regard to available resource,negative,[-1.2627426 -1.5287473  3.4387121],0,8.66729736328125,-9.398359298706055
1050,1050,however great attention need to be pay to the driver of high level outcome and sustainability include notably to increase visibility and awareness of the map initiative as a basis for political will and country ownership,negative,[ 0.1966938  -0.8748378   0.48595265],3,4.4984612464904785,-1.000789761543274
1051,1051,the latter affected planning and delivery of activity effectively truncate the delivery period in each biennia,negative,[-0.3636242 -1.5093675  2.110867 ],0,7.515079975128174,-5.6194915771484375
1052,1052,failure to increase ordinary contribution will continue to compromise the effectiveness of pow delivery include as a result of shortfall in staffing,negative,[-1.8440362  -0.87468094  3.4015186 ],0,13.543306350708008,-7.984071731567383
1053,1053,the first be the question of prioritisation of activity as a means to limit the effect of funding shortfall on pow delivery,negative,[-2.2228384   2.4045227  -0.23138599],0,13.356766700744629,7.657060623168945
1054,1054,there be no outcome indicator in the pow logframe,negative,[-1.6017591 -0.9131034  2.9336147],0,11.599918365478516,-6.234475135803223
1055,1055,mechanism for gender mainstreaming have be put in place in some of the core area of unep work but these be not yet robust enough to ensure compliance and a meaningful integration of gender perspective into operational or programmatic area of work,negative,[-1.1604055 -1.4852087  3.1964378],0,8.61093521118164,-8.125494003295898
1056,1056,ensure gender sensitivity of institutional process alone do not guarantee the improvement of the quality of life of the disadvantaged or most vulnerable group of people,negative,[-2.2146492  1.2942111  0.8834045],0,11.518580436706543,3.487029552459717
1057,1057,the context be unclear there be no statement as to how gender equality and equity should be understand in unep and how -PRON- apply to unep work,negative,[-2.083971   -0.33997533  3.056469  ],0,14.392302513122559,-4.389825820922852
1058,1058,the review find that the gender mainstreaming strategy and -PRON- accountability and result framework be not well understand by unep staff mainly due to inadequate awareness raising and capacity building of staff for gender mainstreaming,negative,[-1.4727329 -1.4403783  3.553763 ],0,9.906074523925781,-10.292720794677734
1059,1059,more than a third 38 be not aware -PRON- exist as reflect in the gender perception survey,negative,[-1.3679496  2.181308  -1.1744778],1,10.560892105102539,12.909753799438477
1060,1060,the gepa be not result base and the gender mainstreaming action be not link to specific expected outcome or result and to the operational priority of unep,negative,[-2.2458887  0.5050184  2.1701398],0,13.015647888183594,-0.37765851616859436
1061,1061,the review do not find sufficient evidence of proactive effort from management to mobilize or allocate adequate fund for gender mainstreaming effort,negative,[-0.9415455 -1.7613883  3.3014917],0,7.642086029052734,-8.023653984069824
1062,1062,with the current unep funding mechanism for operation which be tie up to sub programme the prospect for specific funding for gender be bleak unless specific allocation will be provide to cross cutting issue include gender,negative,[-2.0772836  2.635268  -0.5758372],1,14.491604804992676,10.508808135986328
1063,1063,there be only a minimal gender unit compose of just one senior gender advisor sga locate in the quality assurance section qas office of operation,negative,[-0.718789   -0.14884202  0.7765205 ],3,5.0059285163879395,-0.8858099579811096
1064,1064,hence many gfp be inactive,negative,[-1.1619561 -1.0313191  2.6983962],0,9.93008041381836,-5.403200149536133
1065,1065,by focus gender mainstreaming mainly on institutional process the gepa do not fully support the gender equality objective set in the gc decision,negative,[-1.4691819 -1.4116888  3.5024748],0,9.864916801452637,-10.08565902709961
1066,1066,in the few document that feature gender the focus be generally minimal,negative,[-2.0057478  -0.15891139  2.8073468 ],0,13.40202808380127,-3.3892502784729004
1067,1067,unep will always have difficulty in report on gender as long as -PRON- do not cover gender specific issue or systematically use sex disaggregate datum,negative,[-2.1239502  -0.47227898  3.3891687 ],0,14.762510299682617,-5.613821983337402
1068,1068,but increase the proportion of female staff in p5 and d1 level remain a challenge,negative,[-1.3286366 -1.4853466  3.320176 ],0,9.162275314331055,-8.93779182434082
1069,1069,consequently there have be miss opportunity for gender to be reflect in some key publication,negative,[-1.1995169 -1.3126616  3.048195 ],0,9.449338912963867,-7.180097579956055
1070,1070,but -PRON- be spread out without a mechanism to effectively consolidate and share and therefore not easily accessible to unep staff,negative,[-2.5540023  0.4899721  2.7808933],0,14.18973159790039,-0.5525005459785461
1071,1071,the gepa have not consistently indicate expect outcome and output of these partnership,negative,[-0.79260206 -1.4348056   2.5227597 ],0,8.004209518432617,-5.7074737548828125
1072,1072,but unep be have difficulty in successfully demonstrate -PRON- contribution to this endeavour,negative,[-1.6958057  -0.57044333  2.7352848 ],0,11.93502140045166,-4.669632434844971
1073,1073,the main reason for this deficiency be inadequate policy review mechanism and limited engagement of the sga in the policy development process,negative,[-1.7416368 -1.1919656  3.6671338],0,12.323330879211426,-9.950151443481445
1074,1074,despite effort from the sga in collaboration with sub programme coordinator the thematic gender action plan be not widely know by all member of the gender focal team in the division and regional office,negative,[-1.1600984 -1.4913068  3.2063138],0,8.601405143737793,-8.140046119689941
1075,1075,unep also need to pay more attention to support career enhancement and life and work balance of staff include focus career enhancement training for woman enhance induction package and referral system provide by unon and improve the mechanism for implementation of harassment policy,negative,[-1.4092337  -0.45624366  2.2746758 ],0,10.99019718170166,-3.697019577026367
1076,1076,the veracity of those finding remain undiminished,negative,[-1.4614851  -0.50163186  2.3209448 ],0,11.051600456237793,-3.7207796573638916
1077,1077,sub programme coordinator work across the divisional structure but do not hold any authority over human or financial resource,negative,[-1.7089611 -0.4088478  2.677493 ],0,12.074023246765137,-4.159400939941406
1078,1078,many staff involve in pow preparation include subprogramme coordinator do not play any active role in the preparation of the mts,negative,[-1.5497704 -0.6799684  2.7344272],0,11.565459251403809,-4.975467205047607
1079,1079,furthermore there be no clear link between pow output target and ea target,negative,[-1.5236776 -1.2402594  3.4754324],0,10.867542266845703,-9.759977340698242
1080,1080,to add to the confusion in some case related pow output be actually consecutive step in a result chain with one expect to lead to the other,negative,[-2.2933745   1.7032428   0.84857744],0,11.905680656433105,3.6356332302093506
1081,1081,this lack of authority can impede spc from get access to progress information from other division limit -PRON- ability to influence project and programme design process and constrain -PRON- influence on resource allocation decision to pursue alignment with subprogramme priority,negative,[-2.159308   -0.21071152  3.2692635 ],0,14.880253791809082,-4.643537998199463
1082,1082,similar situation may prevail in relation to resource mobilisation priority,negative,[-2.348358   0.5897207  2.3646524],0,13.540523529052734,-0.28515028953552246
1083,1083,-PRON- would seem that the resource allocation trend associate with the former divisional structure prior to 2010 have be use to guide allocation of the environment fund,negative,[-2.0428202  0.9610179  1.4211079],0,11.884814262390137,1.0309250354766846
1084,1084,qas do provide project document template and useful feedback on draft project design document,negative,[-0.2469861 -1.7001705  1.94712  ],0,7.41786003112793,-5.608113765716553
1085,1085,in a few case milestone refer to external event which would have happen anyway,negative,[-1.6197407  -0.03761677  2.0955458 ],0,11.4956636428833,-1.461140513420105
1086,1086,-PRON- do seem that many project have largely be design within division,negative,[-1.7085121  -0.18241386  2.4071321 ],0,11.767912864685059,-3.5065536499023438
1087,1087,in addition a large proportion of pow output be define at outcome level therefore there be temporal problem in use these indicator to monitor progress in programme implementation,negative,[-1.9431585   0.02409656  2.4095557 ],0,12.97484016418457,-1.5678980350494385
1088,1088,a lack of detail in project document on stakeholder often go hand in hand with poorly articulate outreach and dissemination strategy,negative,[-1.1805409 -1.6570239  3.4570885],0,8.236215591430664,-9.064857482910156
1089,1089,gender aspect rarely feature in performance indicator or monitoring plan,negative,[-1.3140868 -1.1021669  3.1404572],0,10.199066162109375,-7.187097072601318
1090,1090,at the time of project approval a significant number of project have mobilize none or very small proportion of the require project fund,negative,[-2.0477474   1.652529    0.42300105],0,11.513860702514648,4.751666069030762
1091,1091,replication of project result be most often expect to happen simply through communication and awareness raising website policy brief lesson learn paper etc,negative,[-2.212988    2.239777    0.03589479],0,12.808570861816406,6.263729572296143
1092,1092,most project design lack adequate baseline and very few specify activity to establish baseline and conduct recurrent monitoring,negative,[-1.2870437 -1.5925888  3.5384283],0,8.624610900878906,-9.516884803771973
1093,1093,-PRON- appear to have frequently be overlook in the discrete project design process that take place in the division,negative,[-1.3362249 -1.0407522  3.1290493],0,10.36101245880127,-7.026576995849609
1094,1094,the simultaneous introduction of result orient programming to the development of thematic subprogramme that cut across the divisional structure of the organisation add considerable complexity to work planning process,negative,[-1.6135393 -1.0757811  3.253973 ],0,11.699027061462402,-8.114376068115234
1095,1095,spc report to the director of -PRON- respective lead division,negative,[-1.512384   2.7096002 -1.3130809],1,13.898404121398926,16.945484161376953
1096,1096,project be design under sub optimal condition,negative,[-1.690791   2.2420533 -0.9081886],1,12.687962532043457,11.760554313659668
1097,1097,similar to the finding above synergy among multiple project contribute to one ea or pow output be not adequately describe,negative,[-2.299632    0.02674596  2.8533084 ],0,14.448322296142578,-2.714378595352173
1098,1098,the narrative description and logframe present in the project document frequently make no mention of the activity that be list as csfs,negative,[-1.4123667 -1.204078   3.171486 ],0,10.196503639221191,-7.337217807769775
1099,1099,approve pow project lack adequate detail on the strategy to be employ to sustain project outcome,negative,[-1.7747983  -0.87174493  3.2834253 ],0,12.956808090209961,-7.60250186920166
1100,1100,analysis of stakeholder need and how -PRON- may be affect by or contribute to the project be often weak or absent,negative,[-1.8595246 -0.8616177  3.3481464],0,13.523626327514648,-7.775418758392334
1101,1101,how the private sector will be engage often remain unclear,negative,[-2.9531622  1.1216913  2.268724 ],0,13.479145050048828,0.8260442614555359
1102,1102,however the evaluation find that in comparison to some other un agency unep struggle to fully embrace operate under one un at the country level,negative,[-0.62097526 -0.19214849  1.1624001 ],3,5.038531303405762,-0.9546995162963867
1103,1103,regional office and regional collaborative effort be chronically under resource and a lack of country presence exacerbate communication and increase transaction cost lead to frequent administrative delay,negative,[-1.3670908 -1.4354949  3.3430016],0,9.438685417175293,-9.089560508728027
1104,1104,there do not appear to be a clear approach on engagement with particular country nor a coherent strategy for identify potential new partner country nor a great attention for possible synergy at the regional level,negative,[-1.2212884 -1.5511073  3.4055228],0,8.418294906616211,-9.204490661621094
1105,1105,this be mostly true for intervention mean to test and demonstrate approach as part of large regional or global programme,negative,[-1.460704   0.490732   1.1875286],0,11.13916301727295,0.1539333015680313
1106,1106,however many partner country interviewee be not aware which knowledge product and tool be develop specifically with the support of unep,negative,[-1.433788  -1.1218518  2.9951837],0,10.489849090576172,-6.846224784851074
1107,1107,already on go and pre existing project and program strongly shape current intervention but in many case the sustainability lesson draw from these intervention be not explicitly state and bring forward into current activity,negative,[-1.075148    1.0522275   0.08746532],0,9.523962020874023,6.0907087326049805
1108,1108,interviewee both across unep staff and in country stakeholder have voice concern over the lack of resource devote to communication dissemination translation of report memo and publication into local language to help ensure the material reach intended audience,negative,[-1.4252402 -1.265835   3.2373865],0,10.26635456085205,-8.488983154296875
1109,1109,in addition project miss opportunity to reorient and well focus on achieve intend change by not regularly incorporate assumption and driver into planning and implementation,negative,[-1.0636141 -0.9490487  2.4053264],0,9.918915748596191,-4.70004940032959
1110,1110,however stakeholder involvement especially at the country level could be strong during the design stage of project,negative,[-1.7203296 -0.6474162  2.9641852],0,12.281502723693848,-5.322501182556152
1111,1111,-PRON- have also mean work in few country concentrate effort in country where unep have a prove track record or previous relationship and group related project together within those country,negative,[-1.6752046  2.254678  -0.7262273],1,12.702990531921387,11.324087142944336
1112,1112,this be partly attributable to a lack of fund to design project result in a perpetual pattern of borrowing from exist project to develop new one,negative,[-2.1095076  -0.39393234  3.1408887 ],0,14.56947135925293,-4.645946502685547
1113,1113,driver be also largely absent from project design document,negative,[-1.4447247 -1.297575   3.3510766],0,10.122922897338867,-9.081409454345703
1114,1114,however risk be often poorly formulate and project rarely foresaw a mechanism to monitor risk,negative,[-1.7363354  -0.78562194  3.248867  ],0,12.96859359741211,-7.226099967956543
1115,1115,accord to qas many project be submit to prc without 6-month milestone and target for each indicator and qas make suggestion for milestone and target which project manager be often expect to take up by the prc,negative,[-1.3719858 -0.0658746  1.8494787],0,11.170816421508789,-1.309190273284912
1116,1116,on the whole however stakeholder analysis and capacity assessment in the design stage be often weak and infrequently use to well identify the respective capacity and define potential role of specific direct and indirect intervention partner,negative,[-1.7964247 -1.1037999  3.594383 ],0,12.762934684753418,-9.574853897094727
1117,1117,umbrella project do not present a theory of change explain the coherence between -PRON- sub project and sub project result be difficult to identify and track for the purpose of learning and accountability,negative,[-2.0604696  -0.44932142  3.2104626 ],0,14.739142417907715,-5.193367958068848
1118,1118,in order to support the geographically disperse effort when the ccsp be first launch climate change expert be place in each of the regional office,negative,[-1.3038563  2.4394386 -1.2708356],1,10.94174575805664,14.282041549682617
1119,1119,dtie as the lead division make the final budgetary decision,negative,[-0.4798202 -0.7835607  1.4542961],3,4.991448879241943,-1.5434919595718384
